Status,Campus ID,Campus,Zip
Active,8501,"South University, Montgomery",36008
Active,8501,"South University, Montgomery",36013
Active,8501,"South University, Montgomery",36020
Active,8501,"South University, Montgomery",36022
Active,8501,"South University, Montgomery",36023
Active,8501,"South University, Montgomery",36024
Active,8501,"South University, Montgomery",36025
Active,8501,"South University, Montgomery",36026
Active,8501,"South University, Montgomery",36029
Active,8501,"South University, Montgomery",36031
Active,8501,"South University, Montgomery",36035
Active,8501,"South University, Montgomery",36036
Active,8501,"South University, Montgomery",36037
Active,8501,"South University, Montgomery",36039
Active,8501,"South University, Montgomery",36040
Active,8501,"South University, Montgomery",36041
Active,8501,"South University, Montgomery",36042
Active,8501,"South University, Montgomery",36043
Active,8501,"South University, Montgomery",36045
Active,8501,"South University, Montgomery",36046
Active,8501,"South University, Montgomery",36049
Active,8501,"South University, Montgomery",36051
Active,8501,"South University, Montgomery",36052
Active,8501,"South University, Montgomery",36054
Active,8501,"South University, Montgomery",36057
Active,8501,"South University, Montgomery",36061
Active,8501,"South University, Montgomery",36062
Active,8501,"South University, Montgomery",36064
Active,8501,"South University, Montgomery",36065
Active,8501,"South University, Montgomery",36066
Active,8501,"South University, Montgomery",36067
Active,8501,"South University, Montgomery",36068
Active,8501,"South University, Montgomery",36069
Active,8501,"South University, Montgomery",36071
Active,8501,"South University, Montgomery",36075
Active,8501,"South University, Montgomery",36078
Active,8501,"South University, Montgomery",36079
Active,8501,"South University, Montgomery",36080
Active,8501,"South University, Montgomery",36081
Active,8501,"South University, Montgomery",36082
Active,8501,"South University, Montgomery",36083
Active,8501,"South University, Montgomery",36087
Active,8501,"South University, Montgomery",36088
Active,8501,"South University, Montgomery",36089
Active,8501,"South University, Montgomery",36091
Active,8501,"South University, Montgomery",36092
Active,8501,"South University, Montgomery",36093
Active,8501,"South University, Montgomery",36101
Active,8501,"South University, Montgomery",36102
Active,8501,"South University, Montgomery",36103
Active,8501,"South University, Montgomery",36104
Active,8501,"South University, Montgomery",36105
Active,8501,"South University, Montgomery",36106
Active,8501,"South University, Montgomery",36107
Active,8501,"South University, Montgomery",36108
Active,8501,"South University, Montgomery",36109
Active,8501,"South University, Montgomery",36110
Active,8501,"South University, Montgomery",36111
Active,8501,"South University, Montgomery",36112
Active,8501,"South University, Montgomery",36113
Active,8501,"South University, Montgomery",36114
Active,8501,"South University, Montgomery",36115
Active,8501,"South University, Montgomery",36116
Active,8501,"South University, Montgomery",36117
Active,8501,"South University, Montgomery",36118
Active,8501,"South University, Montgomery",36119
Active,8501,"South University, Montgomery",36120
Active,8501,"South University, Montgomery",36121
Active,8501,"South University, Montgomery",36123
Active,8501,"South University, Montgomery",36124
Active,8501,"South University, Montgomery",36125
Active,8501,"South University, Montgomery",36130
Active,8501,"South University, Montgomery",36131
Active,8501,"South University, Montgomery",36132
Active,8501,"South University, Montgomery",36133
Active,8501,"South University, Montgomery",36134
Active,8501,"South University, Montgomery",36135
Active,8501,"South University, Montgomery",36140
Active,8501,"South University, Montgomery",36141
Active,8501,"South University, Montgomery",36142
Active,8501,"South University, Montgomery",36177
Active,8501,"South University, Montgomery",36191
Active,8501,"South University, Montgomery",36703
Active,8501,"South University, Montgomery",36749
Active,8501,"South University, Montgomery",36752
Active,8501,"South University, Montgomery",36758
Active,8501,"South University, Montgomery",36761
Active,8501,"South University, Montgomery",36775
Active,8501,"South University, Montgomery",36832
Active,8501,"South University, Montgomery",36853
Active,8501,"South University, Montgomery",36861
Active,8501,"South University, Montgomery",36866
